Enter a file name
D:\Wesley\Downloads\alice.txt -i
, 62
bee, 1
beg, 8
tureen, 1
stairs, 3
bristling, 1
do, 81
girls, 3
thunder, 1
won, 2
warning, 1
france, 1
nurseand, 1
dinahs, 1
splendidly, 1
sneezed, 1
wow, 6
which, 49
needs, 1
jackinthebox, 1
teathings, 1
em, 3
muchnessdid, 1
she, 537
never, 45
knife, 2
piece, 5
parts, 1
burst, 1
carry, 1
party, 8
little, 128
however, 20
deep, 7
limbs, 1
tears, 11
shy, 1
goose, 2
trembling, 6
for, 153
pattering, 3
dozing, 1
explained, 1
watching, 3
content, 1
riddle, 1
getting, 22
saythats, 1
perhaps, 17
rate, 9
indignantly, 4
trouble, 6
rats, 1
pardoned, 1
sir, 7
whiting, 8
rippling, 1
sit, 8
mouths, 3
over, 40
attended, 1
directed, 2
six, 2
living, 2
bound, 1
go, 50
snappishly, 1
kept, 13
dinner, 2
disobey, 1
fork, 1
walrus, 1
form, 1
farmyardwhile, 1
farmer, 1
pinched, 2
avoid, 1
he, 120
tunnel, 1
presents, 2
rubbing, 2
very, 144
grunted, 4
feather, 1
practice, 1
placed, 1
curtseying, 1
crowd, 4
hm, 1
provoking, 1
beautify, 1
bit, 16
unfolded, 2
sweettempered, 1
muchness, 2
appeared, 8
agony, 1
corner, 3
william, 7
four, 6
else, 10
grinned, 3
easily, 3
animals, 5
id, 11
join, 9
if, 94
burnt, 1
french, 4
crown, 3
ii, 2
violently, 4
sentence, 6
sky, 4
likely, 5
tiptoe, 2
encouraging, 2
plates, 2
large, 33
im, 57
in, 366
serpents, 3
lower, 1
tomorrow, 1
is, 102
dinn, 2
it, 526
doorway, 1
foolish, 1
iv, 1
somebody, 7
drink, 7
odd, 1
beheading, 1
ix, 1
bough, 1
writhing, 1
distraction, 1
cheeks, 1
verdict, 3
shakespeare, 1
gave, 15
cheshire, 7
begin, 13
secondly, 2
become, 5
shrieked, 1
wider, 1
brought, 3
works, 1
turned, 16
alive, 3
extras, 1
plate, 3
neighbour, 1
thinking, 11
finishing, 1
world, 7
theres, 24
footman, 10
strings, 1
sending, 2
everything, 10
table, 18
delight, 3
sadly, 5
side, 17
pence, 1
bread, 1
seemed, 27
break, 2
missed, 2
knew, 14
change, 14
draw, 7
wandering, 2
off, 73
comfort, 1
generally, 7
respectful, 1
knee, 5
hide, 1
places, 2
wooden, 1
candle, 3
fumbled, 1
tipped, 1
reminding, 1
tillie, 1
fun, 3
triumphantly, 2
fur, 3
paused, 1
theirs, 1
sigh, 4
constant, 2
sob, 1
several, 4
sign, 1
while, 24
anger, 2
second, 4
panting, 2
that, 276
high, 16
edge, 3
faster, 3
son, 1
ma, 2
picked, 3
skirt, 1
than, 24
snorting, 1
me, 68
locked, 1
different, 9
directly, 2
squeaked, 1
kneel, 1
ladhere, 1
poker, 1
follows, 3
thrown, 1
feeling, 7
roots, 1
my, 58
fidgeted, 1
dream, 7
dish, 4
belongs, 2
fluttered, 1
birthday, 1
no, 87
behind, 13
furrow, 1
tastes, 1
fanning, 1
passionate, 1
fairytales, 1
kissed, 1
mixed, 2
box, 4
boy, 2
head, 48
footmen, 1
tasted, 3
upstairs, 1
dreamed, 1
of, 508
firstverdict, 1
hedges, 1
oh, 38
somehow, 1
politely, 6
dive, 1
heap, 1
savage, 4
starfish, 1
hear, 14
fight, 2
on, 193
unfortunate, 3
pretty, 1
or, 76
chance, 4
ou, 1
interesting, 5
cross, 1
raised, 2
drew, 5
incessantly, 1
editions, 2
painting, 2
earth, 4
howling, 3
quarrel, 1
truthful, 1
onebut, 1
sitting, 10
remarks, 3
backs, 1
cunning, 1
blades, 1
stool, 1
dancing, 2
elbow, 3
stoop, 2
readily, 1
ledge, 1
stood, 7
paint, 1
fighting, 1
promised, 1
stretching, 2
evidently, 1
somewhere, 3
injure, 1
speaking, 5
extremely, 2
encouraged, 1
geography, 1
clever, 2
halfpast, 2
friend, 3
straightened, 1
mushroom, 8
they, 128
choke, 1
proposal, 1
deny, 2
closely, 1
pleasure, 2
old, 19
crawled, 1
settled, 3
miserable, 2
them, 84
australia, 1
then, 90
ancient, 1
remaining, 1
morning, 5
zigzag, 1
clasped, 1
stopping, 1
wander, 1
twelve, 4
lessons, 10
waistcoat, 1
bells, 1
advisable, 2
overcome, 1
executed, 6
unusually, 1
thatched, 1
sun, 2
crossexamine, 2
seen, 14
seem, 8
croquet, 6
pitied, 1
blew, 2
sh, 2
managed, 4
redhot, 1
plainly, 1
executes, 1
so, 150
insolence, 1
thanked, 1
key, 9
surprised, 7
daisies, 1
stopped, 3
silent, 7
toffee, 1
fancied, 2
one, 101
makes, 11
started, 2
beloved, 1
closer, 1
congereel, 1
tarts, 7
closed, 2
normans, 1
flowerbeds, 1
to, 721
slipped, 3
fourth, 1
story, 8
laughing, 2
but, 166
country, 1
declare, 2
reasonable, 1
rules, 3
brushing, 1
pairs, 1
soooop, 7
instantly, 5
cheered, 3
guineapigs, 4
morcar, 2
up, 98
written, 6
noises, 1
passion, 3
fifteenth, 1
us, 14
fills, 1
waters, 1
treated, 1
smiling, 2
usual, 5
dreadfully, 6
sink, 1
this, 134
suppose, 14
stole, 2
upright, 1
remarkable, 2
archbishop, 2
vi, 1
quarrelled, 1
once, 32
crumbs, 4
dismay, 1
failure, 1
hint, 2
know, 86
sorrowful, 2
knot, 2
cucumberframes, 1
sing, 6
frightened, 7
changed, 8
drop, 1
curving, 1
doing, 5
saucer, 1
figures, 1
idea, 15
kid, 5
shaped, 3
changes, 2
breadknife, 1
throne, 1
cold, 1
learning, 2
prisoners, 1
shelves, 1
life, 11
we, 29
clapping, 1
withoutmaybe, 1
fortytwo, 1
caterpillars, 1
shriek, 5
gay, 1
lovely, 2
punching, 1
figure, 3
wide, 2
reading, 3
argue, 1
xi, 1
squeaking, 2
ones, 2
isthe, 1
passing, 1
held, 4
chains, 1
reach, 4
courtiers, 2
lessonbooks, 1
elsie, 1
none, 4
lowspirited, 1
ye, 1
hell, 1
pepperbox, 1
inches, 6
hiss, 1
puss, 1
shrinking, 4
positively, 1
children, 10
terms, 1
sight, 10
dreadful, 2
deeply, 4
teeth, 1
asleep, 8
chuckled, 1
nobody, 8
between, 6
lobsters, 7
eeevening, 3
collar, 1
natural, 4
firstthey, 1
overhead, 1
wife, 1
rightly, 1
scroll, 2
reeling, 1
come, 46
mouseof, 1
shilling, 1
push, 1
joys, 1
exact, 1
turnup, 1
neighbouring, 1
unwillingly, 1
jellyfish, 1
languid, 1
fireirons, 1
our, 8
out, 113
weak, 2
rock, 1
seeing, 1
flat, 2
flappers, 1
get, 46
dark, 3
course, 25
leap, 1
place, 8
nibbled, 2
gloomily, 1
dare, 5
regular, 2
sits, 1
dispute, 2
precious, 1
cook, 13
cool, 2
sell, 2
tired, 7
tremble, 1
continued, 9
elbows, 1
digging, 4
jogged, 1
brain, 1
abide, 1
buttered, 1
help, 9
seaside, 1
trickling, 1
chorus, 6
lastly, 1
roses, 3
magic, 1
snail, 3
argument, 4
passage, 4
lamps, 1
owl, 3
own, 10
sound, 4
murdering, 1
obliged, 3
begun, 7
grinning, 1
leaders, 1
hopeful, 1
rustling, 1
natured, 1
growing, 11
knocking, 3
armchair, 1
twelfth, 1
croqueted, 1
should, 27
only, 49
elses, 1
crashed, 1
sage, 1
justice, 1
xii, 1
slatesll, 1
verse, 4
blow, 2
furious, 1
officers, 4
notebook, 2
tossing, 3
curious, 19
proud, 2
alarmed, 1
like, 85
creatures, 10
resource, 1
goes, 7
untwist, 1
salmon, 1
ugly, 2
tinkling, 1
towards, 1
branches, 2
sent, 2
ending, 1
addressed, 2
person, 4
capering, 1
safe, 2
flung, 1
ground, 4
againbefore, 1
chanced, 1
herself, 83
send, 1
here, 49
everybody, 8
week, 3
shrimp, 1
purpose, 1
line, 2
balls, 1
scale, 1
hedge, 2
usedand, 1
hers, 3
can, 35
goldfish, 2
hair, 7
paris, 2
shyly, 1
ready, 8
pretexts, 1
cat, 35
hearth, 1
flew, 1
washingextra, 1
station, 1
alarm, 2
hearts, 8
feeble, 2
saucepan, 1
treacle, 5
said, 462
scaly, 1
shrill, 5
nose, 8
carried, 4
cost, 1
will, 31
feebly, 1
smoke, 1
hurrying, 1
follow, 2
played, 1
really, 13
ladderwhy, 1
carrier, 1
washing, 2
mouseto, 1
arguments, 1
vanishing, 1
wild, 2
