Enter a file name
D:\Wesley\Downloads\alice.txt
, 62
rabbitholeand, 1
beginning, 13
waiting, 8
SOMEWHERE, 1
Well, 23
apiece, 1
nightair, 1
swallowed, 1
trot, 1
passed, 5
just, 44
notice, 5
jury, 17
remembering, 1
arminarm, 1
home, 5
explain, 8
muscular, 1
boyand, 1
Thinking, 1
dropped, 5
answers, 1
shedding, 1
Sends, 1
hope, 3
soon, 24
bend, 2
song, 7
belt, 1
executioner, 5
chop, 1
Writhing, 1
Hare, 31
altered, 1
heavy, 2
threelegged, 2
Cheshire, 7
afford, 1
unpleasant, 2
FENDER, 1
Edwin, 2
diligently, 1
Right, 1
beor, 1
whereupon, 1
Off, 11
summer, 2
Still, 1
waynever, 1
together, 9
aIm, 1
within, 1
could, 73
bent, 1
favourite, 1
Wouldnt, 1
able, 1
evening, 2
sulkily, 2
instance, 3
HIGH, 1
Chorus, 1
banquet, 1
trampled, 1
smile, 2
confused, 4
fine, 2
find, 21
Sentence, 1
sooner, 2
pleasant, 1
Between, 1
difficult, 2
Have, 3
sort, 20
seriously, 1
breeze, 1
friends, 2
heart, 2
forget, 2
true, 3
leaning, 2
position, 2
present, 3
curtain, 1
softly, 1
laughter, 1
since, 4
soup, 4
belong, 1
best, 10
mustardmine, 1
hour, 2
advise, 1
backsomersault, 1
heard, 30
falling, 2
certainly, 13
execution, 2
master, 3
extraordinary, 2
meekly, 2
tougher, 1
puzzle, 1
pulling, 1
Pray, 3
Lets, 1
coming, 8
splashed, 1
Antipathies, 1
annoy, 1
Each, 1
feared, 1
NEVER, 2
righthand, 2
scream, 2
giddy, 2
goodnaturedly, 1
procession, 5
ignorant, 1
Fortytwo, 1
fire, 3
adventures, 3
Longitude, 2
something, 17
pointed, 1
twentyfour, 1
rude, 2
except, 4
shower, 2
nevertheless, 1
fact, 8
One, 6
respectable, 1
knocked, 1
Halfpast, 1
pieces, 3
unless, 2
Dodo, 13
free, 3
ought, 14
honour, 4
aftertime, 1
HAD, 1
people, 13
actually, 1
face, 14
oldest, 1
afraid, 12
fish, 3
After, 6
Laughing, 1
inside, 1
melancholy, 6
Sounds, 1
whenever, 1
leaves, 6
five, 1
miceoh, 1
impatient, 1
quarrelling, 2
please, 13
finding, 3
fits, 1
breadandbutter, 5
Latin, 1
guessed, 3
judging, 1
Does, 2
staring, 3
yawning, 2
sighing, 3
kills, 1
loudly, 3
soothing, 1
reasons, 1
father, 2
jumped, 6
rule, 4
YET, 1
condemn, 1
Stupid, 1
recognised, 1
Wheres, 1
wants, 2
wonder, 18
sneeze, 2
every, 12
answered, 4
again, 82
growls, 1
indeed, 15
sands, 1
HER, 2
folding, 1
stamping, 2
fair, 1
yelled, 1
games, 2
isThe, 1
comfits, 2
reduced, 1
dressed, 1
agree, 2
Our, 1
underneath, 1
doors, 2
itself, 14
outoftheway, 3
Get, 2
hoped, 1
birds, 9
pictures, 4
theyyouve, 1
fall, 7
frontispiece, 1
Lacie, 1
Fury, 2
ridges, 1
Mystery, 2
boldly, 1
thinand, 1
flurry, 1
pictured, 1
wherever, 2
finger, 5
Owl, 3
caused, 2
poolshe, 1
rattling, 2
HIM, 3
nice, 6
Stand, 1
appearance, 1
HIS, 1
wings, 1
thump, 2
cannot, 1
forgot, 2
first, 42
Geography, 1
appealed, 1
clearly, 1
graceful, 1
tight, 1
Dont, 8
frog, 2
spite, 1
poky, 1
from, 34
bottom, 4
ill, 2
finished, 12
fading, 1
Quadrille, 4
speaker, 1
alongCatch, 1
Whoever, 1
death, 1
advice, 1
SAID, 2
holding, 3
moments, 2
paper, 4
clubs, 1
listening, 3
ink, 1
tricks, 1
sisters, 2
rush, 2
doorI, 1
Theres, 8
dears, 3
crept, 1
round, 41
Tell, 4
Dormouses, 1
YOU, 14
pope, 1
vague, 1
Pinch, 1
importantunimportant, 1
EVERYBODY, 1
mousea, 1
setting, 1
favoured, 1
poor, 25
mouseO, 1
schoolroom, 1
sorts, 3
ran, 16
invented, 1
ashamed, 2
excellent, 2
unlocking, 1
fairly, 1
pool, 9
handwriting, 1
raw, 1
hatters, 1
shaking, 3
hurried, 11
HOW, 1
charges, 1
grazed, 1
Bill, 11
isnt, 7
weeks, 1
throat, 2
French, 4
retire, 1
Mind, 1
Mine, 1
close, 13
curled, 2
linked, 1
pulled, 1
signify, 1
teaparty, 1
fast, 4
executions, 2
trials, 4
calling, 1
nine, 5
Pat, 2
couple, 1
nowDont, 1
offended, 10
moved, 5
fortunately, 1
red, 1
act, 1
duck, 1
repeating, 3
finish, 5
helped, 1
dreaming, 1
its, 89
wrapping, 1
helpless, 1
respect, 1
isoh, 1
ache, 1
shell, 2
yawned, 2
begged, 1
ornamented, 2
Maam, 1
itThat, 1
scrambling, 1
smallest, 2
soldiers, 10
morals, 1
miles, 3
prevent, 1
undo, 1
brighteyed, 1
sorry, 1
Evidence, 1
inkstand, 1
Down, 3
pour, 1
label, 2
White, 22
truth, 1
Exactly, 3
queerlooking, 1
age, 4
simplyNever, 1
crab, 1
shoulders, 4
smaller, 3
ago, 2
theyve, 1
fishes, 1
years, 1
skurried, 1
number, 4
disappointment, 1
Back, 1
somersault, 1
Stuff, 1
shorter, 2
eggs, 5
eyesand, 1
nothing, 30
whistle, 1
ennyworth, 1
spot, 1
Miss, 3
other, 39
uncommonly, 1
HAVE, 4
doubling, 1
air, 14
courage, 3
speak, 12
wriggling, 1
filled, 3
Indeed, 1
Pig, 2
removed, 2
groundand, 1
spades, 1
atom, 2
royal, 2
theyre, 10
shed, 1
body, 2
carthorse, 1
withina, 1
snout, 1
all, 171
always, 11
read, 10
already, 2
touch, 1
real, 3
clock, 2
couples, 1
alas, 3
tremulous, 1
LESS, 1
jumping, 4
PERSONS, 1
Visit, 1
quiver, 1
and, 775
today, 4
gardeners, 8
saying, 15
row, 2
fifteen, 1
louder, 1
guilt, 1
nowbut, 1
thenalways, 1
looked, 45
any, 39
minute, 21
glovesthat, 1
shes, 4
until, 5
THEIR, 1
dull, 3
Lastly, 1
reason, 9
thought, 74
taste, 2
barking, 1
anywhere, 1
Uglification, 2
cake, 3
Lizards, 1
jar, 2
jaw, 1
using, 2
broke, 2
turkey, 1
gently, 3
letter, 3
Knave, 9
telescope, 3
succeeded, 3
Edgar, 1
handed, 3
worth, 4
Certainly, 1
cried, 20
notion, 3
are, 43
ladHere, 1
Heads, 1
himHow, 1
taken, 4
came, 40
patience, 1
DOES, 1
where, 9
takes, 2
arm, 12
broken, 6
shinglewill, 1
curly, 1
Derision, 1
noticed, 8
fitted, 1
curls, 1
bowed, 4
call, 5
theyll, 4
kick, 3
partners, 1
ask, 11
Has, 1
knelt, 1
thatonly, 1
through, 12
longed, 2
forwards, 1
swallowing, 1
Normans, 1
becoming, 1
strength, 1
THERE, 1
officer, 1
cant, 27
run, 3
occasional, 1
repeated, 10
mouse, 9
lowing, 1
either, 9
ate, 1
MARMALADE, 1
yourself, 10
piteous, 1
Look, 1
Behead, 1
those, 9
curtsey, 1
worry, 1
THESE, 1
cucumberframe, 1
Bring, 1
lifted, 1
worse, 3
screaming, 1
difficulty, 4
longer, 3
watched, 2
name, 10
Long, 1
thunderstorm, 1
leaving, 1
COURT, 1
trotting, 2
boon, 1
Christmas, 1
grins, 1
distance, 7
uncorked, 1
Yes, 12
absence, 1
book, 7
show, 3
Yet, 3
Leave, 1
barrowful, 2
gloves, 10
twinkled, 1
crying, 2
stupidly, 1
Mary, 4
seehow, 1
racecourse, 1
vanished, 4
resting, 2
learned, 1
introduce, 2
bone, 1
suddenly, 12
mouth, 10
Her, 3
Whats, 2
nervous, 5
Hes, 1
simpleton, 1
fancy, 5
commotion, 1
whistling, 1
Shark, 1
Romeno, 1
poured, 1
collected, 2
Lory, 7
anxious, 3
morsel, 1
severely, 4
reedsthe, 1
thingseverything, 1
case, 5
waistcoatpocket, 1
canvas, 1
III, 1
hollow, 1
sprawling, 1
cackled, 1
sticks, 1
moon, 1
waist, 1
wearily, 1
care, 4
Atheling, 1
guard, 1
pattern, 1
settle, 1
IIm, 1
fireplace, 1
pressing, 1
cushion, 2
seldom, 1
coaxing, 2
mischief, 1
RabbitHole, 1
more, 46
heels, 1
usurpation, 1
kill, 1
teanot, 1
Him, 1
bore, 1
beautifully, 2
cats, 13
His, 1
soand, 1
COULD, 4
accounts, 1
shut, 5
diamonds, 1
Beautiful, 5
ILL, 1
bookshelves, 1
simple, 5
minded, 1
YOURS, 1
choking, 1
Shant, 1
Magpie, 1
QUEEN, 1
Tortoise, 3
interrupting, 2
king, 1
kind, 7
slates, 7
bitterandand, 1
madat, 1
both, 14
flamingo, 5
important, 5
most, 8
DONT, 1
bones, 1
eaten, 1
daughter, 1
largest, 1
pretending, 1
Shall, 2
sad, 3
hottempered, 1
itll, 7
mentioned, 3
EDITION, 1
sheep, 1
rest, 10
move, 3
sat, 17
saw, 14
earnestly, 2
say, 50
also, 2
enough, 17
terrier, 1
spread, 3
guests, 3
front, 2
You, 39
simply, 2
stupid, 5
bad, 2
Stop, 1
Pepper, 2
bag, 1
kiss, 1
offer, 2
bat, 3
buttercup, 1
drowned, 1
DOTH, 1
afterwards, 2
adjourn, 1
personal, 2
angry, 5
How, 25
MILE, 1
straightening, 1
submitted, 1
delay, 1
globe, 1
SOMETHING, 1
applause, 1
drive, 1
deal, 12
dead, 4
eyes, 27
spokefancy, 1
eyesTell, 1
sea, 13
proves, 1
proved, 2
see, 65
peeping, 1
HEARTHRUG, 1
civil, 3
dear, 28
nodded, 1
purring, 2
set, 14
joined, 3
words, 21
sneezes, 2
writingdesk, 1
howled, 1
RED, 1
difficulties, 1
MINE, 2
bed, 1
beg, 7
ITS, 1
Stigand, 1
nurseand, 1
splendidly, 1
sneezed, 1
muchnessdid, 1
she, 498
parts, 1
IVE, 1
party, 8
little, 125
however, 7
deep, 7
goose, 2
trembling, 6
pattering, 3
explained, 1
riddle, 1
getting, 22
indignantly, 4
pardoned, 1
sir, 6
rippling, 1
sit, 6
bearMind, 1
mouths, 3
over, 40
directed, 2
six, 2
living, 2
bound, 1
dinner, 2
disobey, 1
walrus, 1
farmyardwhile, 1
farmer, 1
avoid, 1
tunnel, 1
rubbing, 2
grunted, 4
Nearly, 1
crowd, 4
Which, 8
provoking, 1
beautify, 1
bit, 16
unfolded, 2
muchness, 2
corner, 3
animals, 5
join, 9
crown, 3
sentence, 5
sky, 4
tiptoe, 2
Majesty, 12
large, 33
tomorrow, 1
foolish, 1
drink, 4
beheading, 1
bough, 1
Lobster, 5
verdict, 3
begin, 12
secondly, 2
Dinahll, 2
Besides, 1
brought, 3
works, 1
alive, 3
extras, 1
plate, 3
neighbour, 1
thinking, 10
Drawlingthe, 1
finishing, 1
world, 7
theres, 16
Hadnt, 1
everything, 9
table, 17
Improve, 1
Stretching, 1
side, 17
pence, 1
bread, 1
break, 2
missed, 2
change, 13
comfort, 1
respectful, 1
hide, 1
Everythings, 1
knowNo, 1
candle, 3
reminding, 1
ALL, 4
paused, 1
theirs, 1
sigh, 4
constant, 2
sob, 1
several, 4
sign, 1
anger, 2
Nothing, 4
panting, 2
high, 15
son, 1
snorting, 1
different, 9
directly, 2
squeaked, 1
kneel, 1
poker, 1
thrown, 1
roots, 1
belongs, 2
AND, 3
Advice, 1
birthday, 1
Before, 1
behind, 13
tastes, 1
fanning, 1
box, 4
boy, 2
tasted, 3
upstairs, 1
firstverdict, 1
hedges, 1
politely, 6
savage, 4
unfortunate, 3
chance, 4
interesting, 5
cross, 1
raised, 2
editions, 2
earth, 4
howling, 3
quarrel, 1
truthful, 1
backs, 1
cunning, 1
blades, 1
stool, 1
dancing, 2
elbow, 3
stoop, 2
ledge, 1
stood, 7
paint, 1
fighting, 1
somewhere, 2
injure, 1
encouraged, 1
Never, 3
friend, 3
mushroom, 8
deny, 2
closely, 1
Herald, 1
pleasure, 2
crawled, 1
miserable, 2
remaining, 1
morning, 5
zigzag, 1
ARE, 6
clasped, 1
stopping, 1
lessons, 10
Such, 1
Coming, 1
advisable, 2
overcome, 1
unusually, 1
sun, 2
crossexamine, 2
pitied, 1
managed, 4
cornerNo, 1
plainly, 1
key, 9
surprised, 7
stopped, 3
silent, 7
Dutchess, 1
fancied, 2
makes, 11
beloved, 1
tarts, 6
Fourteenth, 1
flowerbeds, 1
slipped, 3
fourth, 1
story, 7
laughing, 1
but, 129
declare, 2
Latitude, 2
brushing, 1
pairs, 1
instantly, 5
cheered, 3
written, 6
noises, 1
Duchess, 38
passion, 3
fills, 1
dreadfully, 6
sink, 1
Pigeon, 11
stole, 1
once, 29
crumbs, 4
dismay, 1
hint, 2
sorrowful, 2
cucumberframes, 1
sing, 5
curving, 1
doing, 5
figures, 1
idea, 15
kid, 5
throne, 1
prisoners, 1
What, 40
shelves, 1
ALICES, 3
clapping, 1
lovely, 2
punching, 1
figure, 3
CHAPTER, 12
ones, 2
passing, 1
Tears, 1
reach, 4
lessonbooks, 1
crashNow, 1
lowspirited, 1
Give, 3
inches, 6
hiss, 1
shrinking, 4
positively, 1
children, 10
sight, 10
dreadful, 2
teeth, 1
chuckled, 1
nobody, 5
between, 5
CaucusRace, 1
eeevening, 3
natural, 4
overhead, 1
rightly, 1
THENshe, 1
mouseof, 1
joys, 1
Ahem, 1
Next, 2
neighbouring, 1
unwillingly, 1
languid, 1
weak, 2
rock, 1
LOVE, 1
seeing, 1
flat, 2
leap, 1
place, 8
regular, 2
sits, 1
dispute, 2
tired, 7
tremble, 1
digging, 2
jogged, 1
When, 10
Multiplication, 1
argument, 4
passage, 4
Keep, 2
Ill, 30
begun, 7
leaders, 1
hopeful, 1
natured, 1
growing, 11
knocking, 3
armchair, 1
twelfth, 1
should, 27
only, 46
elses, 1
crashed, 1
sage, 1
justice, 1
verse, 4
furious, 1
officers, 4
notebook, 2
alarmed, 1
goes, 7
salmon, 1
ugly, 2
tinkling, 1
towards, 1
person, 4
capering, 1
safe, 2
flung, 1
chanced, 1
herself, 83
Dormouse, 39
week, 3
Marchjust, 1
balls, 1
hedge, 2
can, 30
goldfish, 2
hair, 7
ready, 8
cat, 11
flew, 1
alarm, 2
said, 456
carried, 4
While, 5
hurrying, 1
played, 1
really, 11
carrier, 1
mouseto, 1
arguments, 1
